sliding_tackle,aggression,scaled_sliding_tackle,scaled_aggression
40,64,1.6829069098132292,3.7829517153757197
74,70,3.113377783154474,4.137603438692194
73,85,3.0713051104091433,5.024232746983378
25,41,1.0518168186332681,2.4234534426625705
8,41,0.3365813819626458,2.4234534426625705
25,40,1.0518168186332681,2.364344822109825
71,77,2.9871597649184816,4.551363782561413
32,46,1.3463255278505832,2.7189965454262985
70,79,2.945087092173151,4.669581023666904
19,25,0.7993807821612838,1.4777155138186406
73,88,3.0713051104091433,5.201558608641615
18,57,0.7573081094159531,3.3691913715065005
70,88,2.945087092173151,5.201558608641615
73,76,3.0713051104091433,4.492255162008667
77,75,3.239595801390466,4.433146541455922
27,60,1.1359621641239297,3.5465172331647374
69,63,2.9030144194278202,3.7238430948229744
77,84,3.239595801390466,4.9651241264306325
48,65,2.019488291775875,3.8420603359284655
75,72,3.1554504558998047,4.255820679797685
34,71,1.4304708733412448,4.196712059244939
33,60,1.3883982005959141,3.5465172331647374
75,67,3.1554504558998047,3.9602775770339567
21,60,0.8835261276519453,3.5465172331647374
73,69,3.0713051104091433,4.078494818139448
13,33,0.5469447456892995,1.9505844782406057
52,71,2.187778982757198,4.196712059244939
76,80,3.1975231286451353,4.72868964421965
64,68,2.6926510557011665,4.0193861975867025
35,49,1.4725435460865755,2.8963224070845355
73,69,3.0713051104091433,4.078494818139448
82,84,3.4499591651171198,4.9651241264306325
29,80,1.220107509614591,4.72868964421965
20,34,0.8414534549066146,2.0096930987933512
24,39,1.0097441458879375,2.3052362015570793
72,75,3.0292324376638122,4.433146541455922
73,65,3.0713051104091433,3.8420603359284655
64,76,2.6926510557011665,4.492255162008667
75,78,3.1554504558998047,4.610472403114159
37,65,1.556688891577237,3.8420603359284655
74,70,3.113377783154474,4.137603438692194
76,69,3.1975231286451353,4.078494818139448
28,54,1.1780348368692604,3.1918655098482636
62,72,2.608505710210505,4.255820679797685
63,66,2.650578382955836,3.9011689564812113
41,79,1.7249795825585599,4.669581023666904
14,45,0.5890174184346302,2.659887924873553
12,62,0.5048720729439687,3.6647344742702286
75,81,3.1554504558998047,4.787798264772396
28,60,1.1780348368692604,3.5465172331647374
69,65,2.9030144194278202,3.8420603359284655
77,77,3.239595801390466,4.551363782561413
83,88,3.4920318378624504,5.201558608641615
77,78,3.239595801390466,4.610472403114159
46,67,1.9353429462852134,3.9602775770339567
69,61,2.9030144194278202,3.6056258537174832
72,82,3.0292324376638122,4.846906885325141
60,70,2.524360364719844,4.137603438692194
45,36,1.8932702735398828,2.1279103398988424
28,58,1.1780348368692604,3.4282999920592463
40,75,1.6829069098132292,4.433146541455922
68,83,2.8609417466824896,4.906015505877887
78,86,3.2816684741357967,5.083341367536123
23,65,0.9676714731426067,3.8420603359284655
77,80,3.239595801390466,4.72868964421965
74,81,3.113377783154474,4.787798264772396
81,77,3.407886492371789,4.551363782561413
23,59,0.9676714731426067,3.4874086126119916
47,60,1.9774156190305443,3.5465172331647374
20,60,0.8414534549066146,3.5465172331647374
55,72,2.31399700099319,4.255820679797685
81,84,3.407886492371789,4.9651241264306325
76,72,3.1975231286451353,4.255820679797685
73,82,3.0713051104091433,4.846906885325141
40,65,1.6829069098132292,3.8420603359284655
76,75,3.1975231286451353,4.433146541455922
28,60,1.1780348368692604,3.5465172331647374
75,87,3.1554504558998047,5.142449988088869
36,51,1.5146162188319061,3.0145396481900266
32,65,1.3463255278505832,3.8420603359284655
44,33,1.851197600794552,1.9505844782406057
78,80,3.2816684741357967,4.72868964421965
21,41,0.8835261276519453,2.4234534426625705
74,75,3.113377783154474,4.433146541455922
30,68,1.262180182359922,4.0193861975867025
22,36,0.925598800397276,2.1279103398988424
76,88,3.1975231286451353,5.201558608641615
18,43,0.7573081094159531,2.5416706837680616
74,72,3.113377783154474,4.255820679797685
64,83,2.6926510557011665,4.906015505877887
72,75,3.0292324376638122,4.433146541455922
22,76,0.925598800397276,4.492255162008667
74,89,3.113377783154474,5.26066722919436
22,43,0.925598800397276,2.5416706837680616
32,49,1.3463255278505832,2.8963224070845355
77,76,3.239595801390466,4.492255162008667
79,83,3.3237411468811273,4.906015505877887
68,60,2.8609417466824896,3.5465172331647374
49,41,2.0615609645212056,2.4234534426625705
19,52,0.7993807821612838,3.0736482687427724
72,78,3.0292324376638122,4.610472403114159
71,81,2.9871597649184816,4.787798264772396
30,50,1.262180182359922,2.9554310276372813
31,74,1.3042528551052526,4.374037920903176
68,83,2.8609417466824896,4.906015505877887
77,84,3.239595801390466,4.9651241264306325
11,41,0.462799400198638,2.4234534426625705
71,76,2.9871597649184816,4.492255162008667
46,78,1.9353429462852134,4.610472403114159
74,82,3.113377783154474,4.846906885325141
75,71,3.1554504558998047,4.196712059244939
33,62,1.3883982005959141,3.6647344742702286
16,83,0.6731627639252916,4.906015505877887
76,70,3.1975231286451353,4.137603438692194
37,65,1.556688891577237,3.8420603359284655
76,81,3.1975231286451353,4.787798264772396
46,86,1.9353429462852134,5.083341367536123
74,81,3.113377783154474,4.787798264772396
55,64,2.31399700099319,3.7829517153757197
25,42,1.0518168186332681,2.4825620632153163
77,80,3.239595801390466,4.72868964421965
19,63,0.7993807821612838,3.7238430948229744
20,21,0.8414534549066146,1.2412810316076581
24,70,1.0097441458879375,4.137603438692194
75,63,3.1554504558998047,3.7238430948229744
12,31,0.5048720729439687,1.8323672371351143
80,82,3.3658138196264584,4.846906885325141
25,41,1.0518168186332681,2.4234534426625705
66,81,2.7767964011918282,4.787798264772396
60,62,2.524360364719844,3.6647344742702286
24,45,1.0097441458879375,2.659887924873553
78,80,3.2816684741357967,4.72868964421965
78,85,3.2816684741357967,5.024232746983378
46,59,1.9353429462852134,3.4874086126119916
76,89,3.1975231286451353,5.26066722919436
17,28,0.7152354366706224,1.6550413754768774
36,68,1.5146162188319061,4.0193861975867025
73,88,3.0713051104091433,5.201558608641615
38,83,1.5987615643225677,4.906015505877887
35,61,1.4725435460865755,3.6056258537174832
68,83,2.8609417466824896,4.906015505877887
10,29,0.4207267274533073,1.7141499960296231
17,40,0.7152354366706224,2.364344822109825
18,78,0.7573081094159531,4.610472403114159
22,57,0.925598800397276,3.3691913715065005
14,26,0.5890174184346302,1.5368241343713862
26,32,1.093889491378599,1.8914758576878599
73,80,3.0713051104091433,4.72868964421965
34,63,1.4304708733412448,3.7238430948229744
27,85,1.1359621641239297,5.024232746983378
37,42,1.556688891577237,2.4825620632153163
67,77,2.818869073937159,4.551363782561413
32,49,1.3463255278505832,2.8963224070845355
24,58,1.0097441458879375,3.4282999920592463
64,90,2.6926510557011665,5.319775849747106
70,81,2.945087092173151,4.787798264772396
27,33,1.1359621641239297,1.9505844782406057
77,75,3.239595801390466,4.433146541455922
68,72,2.8609417466824896,4.255820679797685
75,75,3.1554504558998047,4.433146541455922
40,78,1.6829069098132292,4.610472403114159
75,71,3.1554504558998047,4.196712059244939
28,65,1.1780348368692604,3.8420603359284655
27,80,1.1359621641239297,4.72868964421965
50,70,2.1036336372665363,4.137603438692194
44,46,1.851197600794552,2.7189965454262985
25,52,1.0518168186332681,3.0736482687427724
18,35,0.7573081094159531,2.068801719346097
15,40,0.631090091179961,2.364344822109825
25,43,1.0518168186332681,2.5416706837680616
24,50,1.0097441458879375,2.9554310276372813
78,83,3.2816684741357967,4.906015505877887
80,80,3.3658138196264584,4.72868964421965
78,76,3.2816684741357967,4.492255162008667
30,75,1.262180182359922,4.433146541455922
11,31,0.462799400198638,1.8323672371351143
15,72,0.631090091179961,4.255820679797685
33,62,1.3883982005959141,3.6647344742702286
12,34,0.5048720729439687,2.0096930987933512
23,24,0.9676714731426067,1.418606893265895
66,74,2.7767964011918282,4.374037920903176
23,41,0.9676714731426067,2.4234534426625705
12,37,0.5048720729439687,2.187018960451588
75,75,3.1554504558998047,4.433146541455922
67,84,2.818869073937159,4.9651241264306325
61,62,2.5664330374651745,3.6647344742702286
74,79,3.113377783154474,4.669581023666904
71,79,2.9871597649184816,4.669581023666904
76,87,3.1975231286451353,5.142449988088869
62,64,2.608505710210505,3.7829517153757197
29,78,1.220107509614591,4.610472403114159
81,66,3.407886492371789,3.9011689564812113
42,50,1.7670522553038905,2.9554310276372813
81,93,3.407886492371789,5.497101711405343
78,76,3.2816684741357967,4.492255162008667
47,55,1.9774156190305443,3.2509741304010094
72,80,3.0292324376638122,4.72868964421965
73,72,3.0713051104091433,4.255820679797685
68,68,2.8609417466824896,4.0193861975867025
52,68,2.187778982757198,4.0193861975867025
74,82,3.113377783154474,4.846906885325141
70,78,2.945087092173151,4.610472403114159
76,74,3.1975231286451353,4.374037920903176
21,63,0.8835261276519453,3.7238430948229744
19,67,0.7993807821612838,3.9602775770339567
42,57,1.7670522553038905,3.3691913715065005
45,65,1.8932702735398828,3.8420603359284655
49,59,2.0615609645212056,3.4874086126119916
20,70,0.8414534549066146,4.137603438692194
22,57,0.925598800397276,3.3691913715065005
55,67,2.31399700099319,3.9602775770339567
35,70,1.4725435460865755,4.137603438692194
36,42,1.5146162188319061,2.4825620632153163
78,70,3.2816684741357967,4.137603438692194
74,78,3.113377783154474,4.610472403114159
67,80,2.818869073937159,4.72868964421965
22,63,0.925598800397276,3.7238430948229744
11,24,0.462799400198638,1.418606893265895
48,79,2.019488291775875,4.669581023666904
74,86,3.113377783154474,5.083341367536123
53,59,2.2298516555025287,3.4874086126119916
76,66,3.1975231286451353,3.9011689564812113
76,76,3.1975231286451353,4.492255162008667
75,75,3.1554504558998047,4.433146541455922
72,75,3.0292324376638122,4.433146541455922
73,79,3.0713051104091433,4.669581023666904
39,67,1.6408342370678983,3.9602775770339567
80,80,3.3658138196264584,4.72868964421965
71,58,2.9871597649184816,3.4282999920592463
37,41,1.556688891577237,2.4234534426625705
72,90,3.0292324376638122,5.319775849747106
78,81,3.2816684741357967,4.787798264772396
68,82,2.8609417466824896,4.846906885325141
77,77,3.239595801390466,4.551363782561413
64,88,2.6926510557011665,5.201558608641615
33,66,1.3883982005959141,3.9011689564812113
75,85,3.1554504558998047,5.024232746983378
63,78,2.650578382955836,4.610472403114159
73,70,3.0713051104091433,4.137603438692194
16,35,0.6731627639252916,2.068801719346097
56,49,2.3560696737385207,2.8963224070845355
23,27,0.9676714731426067,1.5959327549241318
78,74,3.2816684741357967,4.374037920903176
33,55,1.3883982005959141,3.2509741304010094
78,75,3.2816684741357967,4.433146541455922
8,41,0.3365813819626458,2.4234534426625705
25,50,1.0518168186332681,2.9554310276372813
18,40,0.7573081094159531,2.364344822109825
75,89,3.1554504558998047,5.26066722919436
28,83,1.1780348368692604,4.906015505877887
77,68,3.239595801390466,4.0193861975867025
72,92,3.0292324376638122,5.437993090852597
12,38,0.5048720729439687,2.2461275810043335
68,73,2.8609417466824896,4.31492930035043
52,68,2.187778982757198,4.0193861975867025
28,45,1.1780348368692604,2.659887924873553
68,76,2.8609417466824896,4.492255162008667
68,79,2.8609417466824896,4.669581023666904
72,79,3.0292324376638122,4.669581023666904
57,60,2.3981423464838514,3.5465172331647374
23,48,0.9676714731426067,2.83721378653179
64,70,2.6926510557011665,4.137603438692194
76,74,3.1975231286451353,4.374037920903176
35,59,1.4725435460865755,3.4874086126119916
28,80,1.1780348368692604,4.72868964421965
77,76,3.239595801390466,4.492255162008667
51,69,2.145706310011867,4.078494818139448
78,66,3.2816684741357967,3.9011689564812113
58,60,2.440215019229182,3.5465172331647374
24,70,1.0097441458879375,4.137603438692194
73,76,3.0713051104091433,4.492255162008667
74,74,3.113377783154474,4.374037920903176
76,88,3.1975231286451353,5.201558608641615
24,52,1.0097441458879375,3.0736482687427724
23,50,0.9676714731426067,2.9554310276372813
38,60,1.5987615643225677,3.5465172331647374
32,47,1.3463255278505832,2.7781051659790443
75,76,3.1554504558998047,4.492255162008667
27,52,1.1359621641239297,3.0736482687427724
22,32,0.925598800397276,1.8914758576878599
53,80,2.2298516555025287,4.72868964421965
69,75,2.9030144194278202,4.433146541455922
77,75,3.239595801390466,4.433146541455922
73,69,3.0713051104091433,4.078494818139448
77,69,3.239595801390466,4.078494818139448
75,79,3.1554504558998047,4.669581023666904
73,85,3.0713051104091433,5.024232746983378
33,28,1.3883982005959141,1.6550413754768774
29,65,1.220107509614591,3.8420603359284655
73,72,3.0713051104091433,4.255820679797685
77,80,3.239595801390466,4.72868964421965
76,76,3.1975231286451353,4.492255162008667
58,75,2.440215019229182,4.433146541455922
77,74,3.239595801390466,4.374037920903176
78,77,3.2816684741357967,4.551363782561413
66,81,2.7767964011918282,4.787798264772396
79,68,3.3237411468811273,4.0193861975867025
12,33,0.5048720729439687,1.9505844782406057
75,79,3.1554504558998047,4.669581023666904
68,80,2.8609417466824896,4.72868964421965
57,77,2.3981423464838514,4.551363782561413
24,50,1.0097441458879375,2.9554310276372813
11,25,0.462799400198638,1.4777155138186406
15,20,0.631090091179961,1.1821724110549126
29,59,1.220107509614591,3.4874086126119916
27,80,1.1359621641239297,4.72868964421965
74,69,3.113377783154474,4.078494818139448
68,85,2.8609417466824896,5.024232746983378
75,85,3.1554504558998047,5.024232746983378
77,75,3.239595801390466,4.433146541455922
70,61,2.945087092173151,3.6056258537174832
61,64,2.5664330374651745,3.7829517153757197
20,41,0.8414534549066146,2.4234534426625705
70,87,2.945087092173151,5.142449988088869
76,79,3.1975231286451353,4.669581023666904
71,72,2.9871597649184816,4.255820679797685
76,76,3.1975231286451353,4.492255162008667
48,60,2.019488291775875,3.5465172331647374
29,55,1.220107509614591,3.2509741304010094
78,72,3.2816684741357967,4.255820679797685
71,68,2.9871597649184816,4.0193861975867025
15,37,0.631090091179961,2.187018960451588
72,82,3.0292324376638122,4.846906885325141
74,74,3.113377783154474,4.374037920903176
52,49,2.187778982757198,2.8963224070845355
71,70,2.9871597649184816,4.137603438692194
76,74,3.1975231286451353,4.374037920903176
58,66,2.440215019229182,3.9011689564812113
78,78,3.2816684741357967,4.610472403114159
26,74,1.093889491378599,4.374037920903176
22,44,0.925598800397276,2.6007793043208074
77,79,3.239595801390466,4.669581023666904
71,72,2.9871597649184816,4.255820679797685
20,40,0.8414534549066146,2.364344822109825
68,67,2.8609417466824896,3.9602775770339567
68,88,2.8609417466824896,5.201558608641615
40,65,1.6829069098132292,3.8420603359284655
64,71,2.6926510557011665,4.196712059244939
55,63,2.31399700099319,3.7238430948229744
19,57,0.7993807821612838,3.3691913715065005
35,35,1.4725435460865755,2.068801719346097
23,62,0.9676714731426067,3.6647344742702286
74,75,3.113377783154474,4.433146541455922
10,21,0.4207267274533073,1.2412810316076581
76,80,3.1975231286451353,4.72868964421965
80,46,3.3658138196264584,2.7189965454262985
11,11,0.462799400198638,0.6501948260802018
78,91,3.2816684741357967,5.378884470299852
20,50,0.8414534549066146,2.9554310276372813
73,80,3.0713051104091433,4.72868964421965
75,74,3.1554504558998047,4.374037920903176
76,83,3.1975231286451353,4.906015505877887
74,70,3.113377783154474,4.137603438692194
47,87,1.9774156190305443,5.142449988088869
77,78,3.239595801390466,4.610472403114159
14,52,0.5890174184346302,3.0736482687427724
76,70,3.1975231286451353,4.137603438692194
63,72,2.650578382955836,4.255820679797685
69,66,2.9030144194278202,3.9011689564812113
73,81,3.0713051104091433,4.787798264772396
18,61,0.7573081094159531,3.6056258537174832
18,46,0.7573081094159531,2.7189965454262985
70,76,2.945087092173151,4.492255162008667
66,76,2.7767964011918282,4.492255162008667
67,81,2.818869073937159,4.787798264772396
77,78,3.239595801390466,4.610472403114159
75,78,3.1554504558998047,4.610472403114159
15,28,0.631090091179961,1.6550413754768774
48,47,2.019488291775875,2.7781051659790443
15,17,0.631090091179961,1.0048465493966756
54,63,2.2719243282478594,3.7238430948229744
73,65,3.0713051104091433,3.8420603359284655
72,76,3.0292324376638122,4.492255162008667
65,80,2.734723728446497,4.72868964421965
22,73,0.925598800397276,4.31492930035043
59,61,2.482287691974513,3.6056258537174832
26,38,1.093889491378599,2.2461275810043335
71,76,2.9871597649184816,4.492255162008667
17,45,0.7152354366706224,2.659887924873553
10,36,0.4207267274533073,2.1279103398988424
53,59,2.2298516555025287,3.4874086126119916
66,77,2.7767964011918282,4.551363782561413
29,51,1.220107509614591,3.0145396481900266
69,81,2.9030144194278202,4.787798264772396
77,72,3.239595801390466,4.255820679797685
22,67,0.925598800397276,3.9602775770339567
68,69,2.8609417466824896,4.078494818139448
16,40,0.6731627639252916,2.364344822109825
74,74,3.113377783154474,4.374037920903176
74,81,3.113377783154474,4.787798264772396
13,42,0.5469447456892995,2.4825620632153163
75,68,3.1554504558998047,4.0193861975867025
76,75,3.1975231286451353,4.433146541455922
30,75,1.262180182359922,4.433146541455922
74,67,3.113377783154474,3.9602775770339567
71,67,2.9871597649184816,3.9602775770339567
68,80,2.8609417466824896,4.72868964421965
74,82,3.113377783154474,4.846906885325141
54,59,2.2719243282478594,3.4874086126119916
77,70,3.239595801390466,4.137603438692194
53,70,2.2298516555025287,4.137603438692194
30,39,1.262180182359922,2.3052362015570793
34,48,1.4304708733412448,2.83721378653179
69,84,2.9030144194278202,4.9651241264306325
69,75,2.9030144194278202,4.433146541455922
16,88,0.6731627639252916,5.201558608641615
75,84,3.1554504558998047,4.9651241264306325
76,78,3.1975231286451353,4.610472403114159
73,66,3.0713051104091433,3.9011689564812113
20,28,0.8414534549066146,1.6550413754768774
58,68,2.440215019229182,4.0193861975867025
76,72,3.1975231286451353,4.255820679797685
76,75,3.1975231286451353,4.433146541455922
58,62,2.440215019229182,3.6647344742702286
12,33,0.5048720729439687,1.9505844782406057
21,32,0.8835261276519453,1.8914758576878599
74,76,3.113377783154474,4.492255162008667
46,36,1.9353429462852134,2.1279103398988424
44,70,1.851197600794552,4.137603438692194
75,76,3.1554504558998047,4.492255162008667
9,26,0.37865405470797653,1.5368241343713862
23,76,0.9676714731426067,4.492255162008667
71,76,2.9871597649184816,4.492255162008667
75,71,3.1554504558998047,4.196712059244939
55,60,2.31399700099319,3.5465172331647374
15,57,0.631090091179961,3.3691913715065005
20,72,0.8414534549066146,4.255820679797685
69,74,2.9030144194278202,4.374037920903176
59,67,2.482287691974513,3.9602775770339567
41,82,1.7249795825585599,4.846906885325141
42,57,1.7670522553038905,3.3691913715065005
14,63,0.5890174184346302,3.7238430948229744
37,53,1.556688891577237,3.132756889295518
16,49,0.6731627639252916,2.8963224070845355
64,72,2.6926510557011665,4.255820679797685
77,67,3.239595801390466,3.9602775770339567
36,67,1.5146162188319061,3.9602775770339567
73,74,3.0713051104091433,4.374037920903176
42,39,1.7670522553038905,2.3052362015570793
73,64,3.0713051104091433,3.7829517153757197
26,55,1.093889491378599,3.2509741304010094
76,75,3.1975231286451353,4.433146541455922
17,31,0.7152354366706224,1.8323672371351143
74,61,3.113377783154474,3.6056258537174832
72,88,3.0292324376638122,5.201558608641615
75,69,3.1554504558998047,4.078494818139448
70,68,2.945087092173151,4.0193861975867025
28,71,1.1780348368692604,4.196712059244939
77,81,3.239595801390466,4.787798264772396
75,77,3.1554504558998047,4.551363782561413
77,71,3.239595801390466,4.196712059244939
75,88,3.1554504558998047,5.201558608641615
74,73,3.113377783154474,4.31492930035043
61,86,2.5664330374651745,5.083341367536123
73,87,3.0713051104091433,5.142449988088869
39,45,1.6408342370678983,2.659887924873553
74,82,3.113377783154474,4.846906885325141
72,78,3.0292324376638122,4.610472403114159
71,88,2.9871597649184816,5.201558608641615
63,72,2.650578382955836,4.255820679797685
80,75,3.3658138196264584,4.433146541455922
59,80,2.482287691974513,4.72868964421965
54,50,2.2719243282478594,2.9554310276372813
11,40,0.462799400198638,2.364344822109825
66,74,2.7767964011918282,4.374037920903176
74,85,3.113377783154474,5.024232746983378
72,80,3.0292324376638122,4.72868964421965
25,53,1.0518168186332681,3.132756889295518
65,67,2.734723728446497,3.9602775770339567
76,88,3.1975231286451353,5.201558608641615
36,60,1.5146162188319061,3.5465172331647374
40,68,1.6829069098132292,4.0193861975867025
22,48,0.925598800397276,2.83721378653179
23,70,0.9676714731426067,4.137603438692194
19,23,0.7993807821612838,1.3594982727131493
72,72,3.0292324376638122,4.255820679797685
75,86,3.1554504558998047,5.083341367536123
78,76,3.2816684741357967,4.492255162008667
32,31,1.3463255278505832,1.8323672371351143
58,66,2.440215019229182,3.9011689564812113
76,60,3.1975231286451353,3.5465172331647374
66,71,2.7767964011918282,4.196712059244939
22,59,0.925598800397276,3.4874086126119916
72,87,3.0292324376638122,5.142449988088869
23,65,0.9676714731426067,3.8420603359284655
78,72,3.2816684741357967,4.255820679797685
74,68,3.113377783154474,4.0193861975867025
79,77,3.3237411468811273,4.551363782561413
76,85,3.1975231286451353,5.024232746983378
76,78,3.1975231286451353,4.610472403114159
76,70,3.1975231286451353,4.137603438692194
23,78,0.9676714731426067,4.610472403114159
73,72,3.0713051104091433,4.255820679797685
69,50,2.9030144194278202,2.9554310276372813
30,34,1.262180182359922,2.0096930987933512
69,61,2.9030144194278202,3.6056258537174832
81,88,3.407886492371789,5.201558608641615
44,43,1.851197600794552,2.5416706837680616
70,70,2.945087092173151,4.137603438692194
63,58,2.650578382955836,3.4282999920592463
24,68,1.0097441458879375,4.0193861975867025
21,46,0.8835261276519453,2.7189965454262985
75,77,3.1554504558998047,4.551363782561413
72,62,3.0292324376638122,3.6647344742702286
74,73,3.113377783154474,4.31492930035043
69,60,2.9030144194278202,3.5465172331647374
75,73,3.1554504558998047,4.31492930035043
78,80,3.2816684741357967,4.72868964421965
24,44,1.0097441458879375,2.6007793043208074
34,74,1.4304708733412448,4.374037920903176
75,82,3.1554504558998047,4.846906885325141
70,76,2.945087092173151,4.492255162008667
72,76,3.0292324376638122,4.492255162008667
63,69,2.650578382955836,4.078494818139448
25,79,1.0518168186332681,4.669581023666904
72,93,3.0292324376638122,5.497101711405343
74,81,3.113377783154474,4.787798264772396
70,74,2.945087092173151,4.374037920903176
76,82,3.1975231286451353,4.846906885325141
28,74,1.1780348368692604,4.374037920903176
60,70,2.524360364719844,4.137603438692194
75,74,3.1554504558998047,4.374037920903176
22,72,0.925598800397276,4.255820679797685
68,82,2.8609417466824896,4.846906885325141
30,41,1.262180182359922,2.4234534426625705
24,33,1.0097441458879375,1.9505844782406057
28,80,1.1780348368692604,4.72868964421965
74,81,3.113377783154474,4.787798264772396
77,60,3.239595801390466,3.5465172331647374
22,35,0.925598800397276,2.068801719346097
77,67,3.239595801390466,3.9602775770339567
21,33,0.8835261276519453,1.9505844782406057
18,51,0.7573081094159531,3.0145396481900266
22,36,0.925598800397276,2.1279103398988424
12,77,0.5048720729439687,4.551363782561413
73,62,3.0713051104091433,3.6647344742702286
19,72,0.7993807821612838,4.255820679797685
38,63,1.5987615643225677,3.7238430948229744
15,82,0.631090091179961,4.846906885325141
11,19,0.462799400198638,1.1230637905021668
74,73,3.113377783154474,4.31492930035043
68,83,2.8609417466824896,4.906015505877887
19,43,0.7993807821612838,2.5416706837680616
14,41,0.5890174184346302,2.4234534426625705
74,81,3.113377783154474,4.787798264772396
15,22,0.631090091179961,1.3003896521604037
32,44,1.3463255278505832,2.6007793043208074
73,76,3.0713051104091433,4.492255162008667
13,46,0.5469447456892995,2.7189965454262985
74,82,3.113377783154474,4.846906885325141
23,47,0.9676714731426067,2.7781051659790443
76,84,3.1975231286451353,4.9651241264306325
72,70,3.0292324376638122,4.137603438692194
39,49,1.6408342370678983,2.8963224070845355
78,89,3.2816684741357967,5.26066722919436
38,66,1.5987615643225677,3.9011689564812113
22,28,0.925598800397276,1.6550413754768774
13,27,0.5469447456892995,1.5959327549241318
75,82,3.1554504558998047,4.846906885325141
46,67,1.9353429462852134,3.9602775770339567
68,72,2.8609417466824896,4.255820679797685
76,73,3.1975231286451353,4.31492930035043
22,48,0.925598800397276,2.83721378653179
76,72,3.1975231286451353,4.255820679797685
58,71,2.440215019229182,4.196712059244939
68,64,2.8609417466824896,3.7829517153757197
32,31,1.3463255278505832,1.8323672371351143
11,37,0.462799400198638,2.187018960451588
26,72,1.093889491378599,4.255820679797685
77,71,3.239595801390466,4.196712059244939
15,65,0.631090091179961,3.8420603359284655
70,80,2.945087092173151,4.72868964421965
32,79,1.3463255278505832,4.669581023666904
25,73,1.0518168186332681,4.31492930035043
23,65,0.9676714731426067,3.8420603359284655
69,70,2.9030144194278202,4.137603438692194
33,51,1.3883982005959141,3.0145396481900266
66,72,2.7767964011918282,4.255820679797685
18,39,0.7573081094159531,2.3052362015570793
74,75,3.113377783154474,4.433146541455922
78,75,3.2816684741357967,4.433146541455922
23,48,0.9676714731426067,2.83721378653179
44,43,1.851197600794552,2.5416706837680616
78,64,3.2816684741357967,3.7829517153757197
12,30,0.5048720729439687,1.7732586165823687
24,69,1.0097441458879375,4.078494818139448
29,74,1.220107509614591,4.374037920903176
48,69,2.019488291775875,4.078494818139448
76,73,3.1975231286451353,4.31492930035043
49,63,2.0615609645212056,3.7238430948229744
74,72,3.113377783154474,4.255820679797685
67,76,2.818869073937159,4.492255162008667
23,71,0.9676714731426067,4.196712059244939
74,76,3.113377783154474,4.492255162008667
73,84,3.0713051104091433,4.9651241264306325
76,79,3.1975231286451353,4.669581023666904
40,80,1.6829069098132292,4.72868964421965
68,76,2.8609417466824896,4.492255162008667
19,52,0.7993807821612838,3.0736482687427724
32,57,1.3463255278505832,3.3691913715065005
75,79,3.1554504558998047,4.669581023666904
66,83,2.7767964011918282,4.906015505877887
49,64,2.0615609645212056,3.7829517153757197
76,75,3.1975231286451353,4.433146541455922
76,66,3.1975231286451353,3.9011689564812113
77,80,3.239595801390466,4.72868964421965
12,40,0.5048720729439687,2.364344822109825
16,50,0.6731627639252916,2.9554310276372813
76,84,3.1975231286451353,4.9651241264306325
81,85,3.407886492371789,5.024232746983378
14,40,0.5890174184346302,2.364344822109825
26,51,1.093889491378599,3.0145396481900266
24,33,1.0097441458879375,1.9505844782406057
19,38,0.7993807821612838,2.2461275810043335
76,76,3.1975231286451353,4.492255162008667
74,76,3.113377783154474,4.492255162008667
12,35,0.5048720729439687,2.068801719346097
19,43,0.7993807821612838,2.5416706837680616
83,77,3.4920318378624504,4.551363782561413
76,67,3.1975231286451353,3.9602775770339567
64,78,2.6926510557011665,4.610472403114159
75,66,3.1554504558998047,3.9011689564812113
18,35,0.7573081094159531,2.068801719346097
76,74,3.1975231286451353,4.374037920903176
70,80,2.945087092173151,4.72868964421965
25,76,1.0518168186332681,4.492255162008667
9,40,0.37865405470797653,2.364344822109825
74,76,3.113377783154474,4.492255162008667
72,84,3.0292324376638122,4.9651241264306325
13,32,0.5469447456892995,1.8914758576878599
46,67,1.9353429462852134,3.9602775770339567
69,72,2.9030144194278202,4.255820679797685
18,78,0.7573081094159531,4.610472403114159
25,48,1.0518168186332681,2.83721378653179
73,74,3.0713051104091433,4.374037920903176
74,69,3.113377783154474,4.078494818139448
75,80,3.1554504558998047,4.72868964421965
78,90,3.2816684741357967,5.319775849747106
51,41,2.145706310011867,2.4234534426625705
39,63,1.6408342370678983,3.7238430948229744
22,71,0.925598800397276,4.196712059244939
32,74,1.3463255278505832,4.374037920903176
11,22,0.462799400198638,1.3003896521604037
28,67,1.1780348368692604,3.9602775770339567
13,42,0.5469447456892995,2.4825620632153163
15,26,0.631090091179961,1.5368241343713862
76,66,3.1975231286451353,3.9011689564812113
68,74,2.8609417466824896,4.374037920903176
49,57,2.0615609645212056,3.3691913715065005
22,46,0.925598800397276,2.7189965454262985
21,48,0.8835261276519453,2.83721378653179
73,68,3.0713051104091433,4.0193861975867025
70,80,2.945087092173151,4.72868964421965
73,84,3.0713051104091433,4.9651241264306325
59,85,2.482287691974513,5.024232746983378
13,89,0.5469447456892995,5.26066722919436
77,70,3.239595801390466,4.137603438692194
77,81,3.239595801390466,4.787798264772396
70,76,2.945087092173151,4.492255162008667
77,63,3.239595801390466,3.7238430948229744
74,51,3.113377783154474,3.0145396481900266
